0.0024118423461914062	-767	-209	

0.018398284912109375	-279	-767	-209
0.028702259063720703	1535	-209	2722
0.0390169620513916	1535	-209	2722
0.0493011474609375	-2373	767	-349
0.05955982208251953	558	1675	-6213
0.06989479064941406	698	0	2513
0.08015060424804688	698	0	2513
0.09039974212646484	-279	907	907
0.10068440437316895	-1675	-977	3071
0.11091732978820801	-418	907	-69
0.12124514579772949	-418	907	-69
0.1315326690673828	-69	-698	-3700
0.14176177978515625	2443	-1256	-4747
0.1521592140197754	2443	-1256	-4747
0.16242742538452148	-2513	-1396	3909
0.17269039154052734	2862	-2234	209
0.1829533576965332	0	-2094	-767
0.19320940971374512	0	-2094	-767
0.20346403121948242	767	-2234	3420
0.21377134323120117	-1466	2513	5375
0.22399044036865234	0	-5305	-3490
0.23434042930603027	-767	4956	2583
0.24457097053527832	-767	4956	2583
0.2551748752593994	1605	-349	1675
0.26553845405578613	2303	-2303	-2373
0.27579569816589355	-3979	3839	1466
0.28624725341796875	2513	-3211	-1466
0.2967543601989746	2722	-139	-1466
0.3070096969604492	2722	-139	-1466
0.31754016876220703	-558	-1535	767
0.32779455184936523	-1326	0	-698
0.33836984634399414	1047	-3839	-1396
0.34870314598083496	-1326	4398	2932
0.359173059463501	-1326	4398	2932
0.3697385787963867	1466	-698	-1815
0.3801431655883789	-418	2443	3141
0.3906128406524658	767	-1675	-2303
0.40111780166625977	-977	-2024	-2722
0.41155219078063965	-1117	767	-418
0.4220616817474365	1256	-2373	-1256
0.43245506286621094	1256	-2373	-1256
0.44278597831726074	-2862	1745	-3839
0.4531877040863037	-558	-349	69
0.4634532928466797	-279	209	0
0.47371602058410645	767	837	767
0.4842512607574463	4049	-3141	-418
0.49458932876586914	4049	-3141	-418
0.505011796951294	-1047	2024	209
0.5153987407684326	418	-3281	-69
0.5256900787353516	-279	-2443	418
0.5361974239349365	1047	-977	-3839
0.5465047359466553	1047	-977	-3839
0.556992769241333	-1884	-1466	1535
0.5674481391906738	-488	3560	-1186
0.578021764755249	1605	-5026	-209
0.5883047580718994	-2164	2094	1326
0.5985419750213623	1675	-2652	-1605
0.6088426113128662	1675	-2652	-1605
0.6194300651550293	-1466	767	2652
0.6297154426574707	-2303	-349	2862
0.6402866840362549	907	2513	-1186
0.6505734920501709	977	-3351	-1884
0.660834550857544	977	-3351	-1884
0.6714310646057129	1326	-1954	907
0.6817417144775391	-1047	767	-1745
0.692072868347168	2024	-1117	-69
0.7026247978210449	-2792	2513	2652
0.7131600379943848	-1745	1745	-907
0.723426342010498	-1745	1745	-907
0.7337446212768555	1047	-1256	3420
0.7440171241760254	-139	-558	69
0.754521369934082	-1605	-977	-628
0.7650880813598633	2164	-1675	-907
0.7753939628601074	2164	-1675	-907
0.7859869003295898	2862	2164	2862
0.7962930202484131	-1884	-1396	-558
0.8066277503967285	628	2652	-209
0.817112922668457	628	2652	-209
0.8273851871490479	-1117	1466	3560
0.837895393371582	-1117	1466	3560
0.8484046459197998	-1396	-1745	-628
0.8589708805084229	2652	-3909	-2303
0.8692135810852051	1047	209	139
0.8794839382171631	1047	209	139
0.8900673389434814	-977	488	-767
0.900470495223999	209	-1047	4886
0.910977840423584	-1326	3211	-2722
0.9214892387390137	-349	-3071	418
0.9320254325866699	-349	-3071	418
0.9424216747283936	558	-209	1466
0.9527506828308105	-1047	3211	1466
0.9630191326141357	-209	-3351	-1884
0.9733786582946777	2234	-1954	-1605
0.983635663986206	-1326	698	977
0.9939017295837402	-1326	698	977
1.0043950080871582	-2652	1815	-767
1.0148487091064453	-418	837	4398
1.0251214504241943	2024	-1256	-418
1.03541898727417	-767	907	767
1.0456631183624268	-767	907	767
1.0560016632080078	-349	1117	3141
1.0662744045257568	-349	1117	3141
1.0765860080718994	-628	-1326	-2094
1.086852788925171	2094	-1047	-209
1.097111701965332	-558	-767	-1954
1.1073923110961914	-1675	2164	3351
1.1176784038543701	-1675	2164	3351
1.1279590129852295	-3281	-977	-767
1.1382677555084229	1535	-2443	488
1.148554801940918	-977	3001	0
1.1589524745941162	488	837	767
1.1693637371063232	488	-69	-2652
1.1795392036437988	488	-69	-2652
1.1898508071899414	-1326	-69	3630
1.2003092765808105	-628	1326	1047
1.2108087539672852	1117	-3909	0
1.2210781574249268	-558	3979	-349
1.2312912940979004	-558	3979	-349
1.2415783405303955	1256	-349	2164
1.2521424293518066	1256	-349	2164
1.2624001502990723	0	69	-3001
1.2727758884429932	-1396	-1396	2164
1.2830212116241455	1326	-2792	3281
1.2932908535003662	1326	-2792	3281
1.3038113117218018	-1605	2303	-3001
1.3141264915466309	1047	-698	-558
1.32440185546875	-1884	-1466	-1326
1.334852695465088	2373	-1466	1884
1.3451323509216309	2373	-1466	1884
1.3558261394500732	1047	-2234	-1396
